"市区町村コード","旧郵便番号","郵便番号","都道府県カナ","市区町村カナ","字カナ","都道府県","市区町村","大字","unknown","unknown","unknown","unknown","unknown","unknown"
01101,"064  ","0640824","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ4ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北四条西二十七丁目",1,0,1,0,0,0
01101,"064  ","0640824","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ4ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北四条西二十八丁目",1,0,1,0,0,0
01101,"064  ","0640824","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ4ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北四条西二十九丁目",1,0,1,0,0,0
01101,"064  ","0640824","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ4ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北四条西三十丁目",1,0,1,0,0,0

01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西一丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西三丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西四丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西五丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西六丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西七丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西八丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西九丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十一丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十二丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十三丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十四丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十五丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十六丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十七丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十八丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西十九丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十一丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十二丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十三丁目",1,0,1,0,0,0
01101,"060  ","0600005","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十四丁目",1,0,1,0,0,0
01101,"064  ","0640825","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十五丁目",1,0,1,0,0,0
01101,"064  ","0640825","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十六丁目",1,0,1,0,0,0
01101,"064  ","0640825","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十七丁目",1,0,1,0,0,0
01101,"064  ","0640825","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十八丁目",1,0,1,0,0,0
01101,"064  ","0640825","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ5ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北五条西二十九丁目",1,0,1,0,0,0

01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十一丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十二丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十三丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十四丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十五丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十六丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十七丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十八丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西十九丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十一丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十二丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十三丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十四丁目",1,0,1,0,0,0
01101,"060  ","0600006","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十五丁目",1,0,1,0,0,0
01101,"064  ","0640826","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十六丁目",1,0,1,0,0,0
01101,"064  ","0640826","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十七丁目",1,0,1,0,0,0
01101,"064  ","0640826","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ｷﾀ6ｼﾞｮｳﾆｼ","北海道","札幌市中央区","北六条西二十八丁目",1,0,1,0,0,0

01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西一丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西三丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西四丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西五丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西六丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西七丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西八丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西九丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十一丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十二丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十三丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十四丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十五丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十六丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十七丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十八丁目",1,0,1,0,0,0
01101,"060  ","0600061","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西十九丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十一丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十二丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十三丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十四丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十五丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十六丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十七丁目",1,0,1,0,0,0
01101,"064  ","0640801","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ1ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南一条西二十八丁目",1,0,1,0,0,0

01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西一丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西三丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西四丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西五丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西六丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西七丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西八丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西九丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十一丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十二丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十三丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十四丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十五丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十六丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十七丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十八丁目",1,0,1,0,0,0
01101,"060  ","0600062","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西十九丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十一丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十二丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十三丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十四丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十五丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十六丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十七丁目",1,0,1,0,0,0
01101,"064  ","0640802","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ2ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南二条西二十八丁目",1,0,1,0,0,0

01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西一丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西三丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西四丁目",1,0,1,0,0,0
